"STACK" "SEQ" "BIOREP" "DATE" "STRAIN" "FLUORS" "CELL" "SATELLITE" "DAPINORMMEAN" "MEAN" "TECHREP"
"164" "Stack.tif:0004-0112:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.164596273291925 2650 "1"
"165" "Stack.tif:0005-0109:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.21048951048951 3010 "1"
"166" "Stack.tif:0006-0112:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.308730158730159 3890 "1"
"167" "Stack.tif:0007-0116:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.176119402985075 2360 "1"
"168" "Stack.tif:0008-0128:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.175977653631285 3150 "1"
"169" "Stack.tif:0009-0132:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.243076923076923 3160 "1"
"170" "Stack.tif:0010-0151:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.234507042253521 3330 "1"
"171" "Stack.tif:0011-0187:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.231818181818182 3060 "1"
"172" "Stack.tif:0012-0192:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.211450381679389 2770 "1"
"173" "Stack.tif:0013-0202:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.301709401709402 3530 "1"
"174" "Stack.tif:0014-0214:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.330508474576271 3900 "1"
"175" "Stack.tif:0015-0216:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.347008547008547 4060 "1"
"176" "Stack.tif:0016-0227:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.21523178807947 3250 "1"
"177" "Stack.tif:0017-0229:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.246511627906977 3180 "1"
"178" "Stack.tif:0018-0232:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.206716417910448 2770 "1"
"179" "Stack.tif:0019-0239:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.187919463087248 2800 "1"
"180" "Stack.tif:0020-0242:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.14968152866242 2350 "1"
"181" "Stack.tif:0021-0266:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.303960396039604 3070 "1"
"182" "Stack.tif:0022-0262:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.221527777777778 3190 "1"
"183" "Stack.tif:0023-0300:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.227868852459016 2780 "1"
"184" "Stack.tif:0024-0314:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.203267973856209 3110 "1"
"185" "Stack.tif:0025-0330:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.339814814814815 3670 "1"
"186" "Stack.tif:0026-0351:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.319834710743802 3870 "1"
"187" "Stack.tif:0027-0356:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.251724137931034 3650 "1"
"188" "Stack.tif:0028-0362:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.144311377245509 2410 "1"
"189" "Stack.tif:0029-0373:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.146116504854369 3010 "1"
"190" "Stack.tif:0030-0391:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.29 3480 "1"
"191" "Stack.tif:0031-0395:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.177707006369427 2790 "1"
"192" "Stack.tif:0032-0403:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.214393939393939 2830 "1"
"193" "Stack.tif:0033-0435:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.316216216216216 3510 "1"
"194" "Stack.tif:0034-0433:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.237096774193548 2940 "1"
"195" "Stack.tif:0035-0437:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.257894736842105 3430 "1"
"196" "Stack.tif:0036-0445:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.321290322580645 4980 "1"
"197" "Stack.tif:0037-0461:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.219148936170213 3090 "1"
"198" "Stack.tif:0038-0464:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.149390243902439 2450 "1"
"199" "Stack.tif:0039-0492:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.255555555555556 3450 "1"
"200" "Stack.tif:0040-0518:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "07" "MINOR" 0.283636363636364 3120 "1"
"201" "Stack.tif:0001-0045:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.304545454545455 4020 "1"
"202" "Stack.tif:0002-0053:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.261224489795918 3840 "1"
"203" "Stack.tif:0003-0053:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.297241379310345 4310 "1"
"204" "Stack.tif:0004-0078:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.223684210526316 3400 "1"
"205" "Stack.tif:0005-0087:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.231818181818182 3570 "1"
"206" "Stack.tif:0006-0104:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.248101265822785 3920 "1"
"207" "Stack.tif:0007-0116:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.215923566878981 3390 "1"
"208" "Stack.tif:0008-0117:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.264084507042254 3750 "1"
"209" "Stack.tif:0009-0126:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.4 5840 "1"
"210" "Stack.tif:0010-0124:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.29126213592233 3000 "1"
"211" "Stack.tif:0011-0139:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.168539325842697 3000 "1"
"212" "Stack.tif:0012-0138:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.349180327868852 4260 "1"
"213" "Stack.tif:0013-0163:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.316463414634146 5190 "1"
"214" "Stack.tif:0014-0179:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.238150289017341 4120 "1"
"215" "Stack.tif:0015-0198:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.288028169014085 4090 "1"
"216" "Stack.tif:0016-0198:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.294927536231884 4070 "1"
"217" "Stack.tif:0017-0198:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.26734693877551 3930 "1"
"218" "Stack.tif:0018-0207:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.230357142857143 3870 "1"
"219" "Stack.tif:0019-0229:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.458823529411765 4680 "1"
"220" "Stack.tif:0020-0239:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.354609929078014 5000 "1"
"221" "Stack.tif:0021-0252:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.198351648351648 3610 "1"
"222" "Stack.tif:0022-0256:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.158181818181818 1740 "1"
"223" "Stack.tif:0023-0284:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.273880597014925 3670 "1"
"224" "Stack.tif:0024-0280:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.164878048780488 3380 "1"
"225" "Stack.tif:0025-0294:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.247272727272727 4080 "1"
"226" "Stack.tif:0026-0303:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.242666666666667 3640 "1"
"227" "Stack.tif:0027-0307:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.179885057471264 3130 "1"
"228" "Stack.tif:0028-0312:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.188095238095238 3160 "1"
"229" "Stack.tif:0029-0336:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.2944 3680 "1"
"230" "Stack.tif:0030-0341:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.185889570552147 3030 "1"
"231" "Stack.tif:0031-0340:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.220731707317073 3620 "1"
"232" "Stack.tif:0032-0353:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.424285714285714 5940 "1"
"233" "Stack.tif:0033-0362:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.27741935483871 4300 "1"
"234" "Stack.tif:0034-0369:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.328 4920 "1"
"235" "Stack.tif:0035-0395:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.312307692307692 4060 "1"
"236" "Stack.tif:0036-0399:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.200625 3210 "1"
"237" "Stack.tif:0037-0415:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.310236220472441 3940 "1"
"238" "Stack.tif:0038-0427:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.2 2980 "1"
"239" "Stack.tif:0039-0433:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.332110091743119 3620 "1"
"240" "Stack.tif:0040-0435:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "08" "MINOR" 0.205 3280 "1"
"241" "Stack.tif:0001-0077:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.227027027027027 4200 "1"
"242" "Stack.tif:0002-0083:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.18695652173913 3440 "1"
"243" "Stack.tif:0003-0141:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.182530120481928 3030 "1"
"244" "Stack.tif:0004-0143:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.155555555555556 2380 "1"
"245" "Stack.tif:0005-0173:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.264052287581699 4040 "1"
"246" "Stack.tif:0006-0189:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.229746835443038 3630 "1"
"247" "Stack.tif:0007-0206:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.192121212121212 3170 "1"
"248" "Stack.tif:0008-0223:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.142253521126761 3030 "1"
"249" "Stack.tif:0009-0228:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.240397350993377 3630 "1"
"250" "Stack.tif:0010-0233:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.145454545454545 2720 "1"
"251" "Stack.tif:0011-0244:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.18 3330 "1"
"252" "Stack.tif:0012-0250:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.194886363636364 3430 "1"
"253" "Stack.tif:0013-0249:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.210588235294118 3580 "1"
"254" "Stack.tif:0014-0295:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.283941605839416 3890 "1"
"255" "Stack.tif:0015-0291:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.138219895287958 2640 "1"
"256" "Stack.tif:0016-0306:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.147179487179487 2870 "1"
"257" "Stack.tif:0017-0311:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.140331491712707 2540 "1"
"258" "Stack.tif:0018-0312:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.162941176470588 2770 "1"
"259" "Stack.tif:0019-0344:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.153333333333333 3220 "1"
"260" "Stack.tif:0020-0349:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.159 3180 "1"
"261" "Stack.tif:0021-0355:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.157627118644068 2790 "1"
"262" "Stack.tif:0022-0354:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.140948275862069 3270 "1"
"263" "Stack.tif:0023-0368:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.245664739884393 4250 "1"
"264" "Stack.tif:0024-0393:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.266666666666667 4400 "1"
"265" "Stack.tif:0025-0395:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.214772727272727 3780 "1"
"266" "Stack.tif:0026-0400:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.209395973154362 3120 "1"
"267" "Stack.tif:0027-0401:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.185714285714286 3640 "1"
"268" "Stack.tif:0028-0409:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.219480519480519 3380 "1"
"269" "Stack.tif:0029-0417:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.191044776119403 3840 "1"
"270" "Stack.tif:0030-0432:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.1955 3910 "1"
"271" "Stack.tif:0031-0434:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.14972972972973 2770 "1"
"272" "Stack.tif:0032-0450:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.153038674033149 2770 "1"
"273" "Stack.tif:0033-0454:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.136309523809524 2290 "1"
"274" "Stack.tif:0034-0468:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.137368421052632 2610 "1"
"275" "Stack.tif:0035-0506:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.163333333333333 3430 "1"
"276" "Stack.tif:0036-0511:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.242168674698795 4020 "1"
"277" "Stack.tif:0037-0548:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.135111111111111 3040 "1"
"278" "Stack.tif:0038-0559:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.211578947368421 4020 "1"
"279" "Stack.tif:0039-0615:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.246938775510204 3630 "1"
"280" "Stack.tif:0040-0616:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "010" "MINOR" 0.155555555555556 2800 "1"
"281" "Stack.tif:0001-0019:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.189005235602094 3610 "1"
"282" "Stack.tif:0002-0053:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.371270718232044 6720 "1"
"283" "Stack.tif:0003-0061:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.270718232044199 4900 "1"
"284" "Stack.tif:0004-0079:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.291304347826087 4690 "1"
"285" "Stack.tif:0005-0095:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.233165829145729 4640 "1"
"286" "Stack.tif:0006-0124:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.212844036697248 4640 "1"
"287" "Stack.tif:0007-0132:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.311111111111111 5880 "1"
"288" "Stack.tif:0008-0136:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.242783505154639 4710 "1"
"289" "Stack.tif:0009-0160:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.330519480519481 5090 "1"
"290" "Stack.tif:0010-0181:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.268527918781726 5290 "1"
"291" "Stack.tif:0011-0185:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.210679611650485 4340 "1"
"292" "Stack.tif:0012-0215:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.380924855491329 6590 "1"
"293" "Stack.tif:0013-0223:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.206285714285714 3610 "1"
"294" "Stack.tif:0014-0225:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.398591549295775 5660 "1"
"295" "Stack.tif:0015-0227:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.191780821917808 4200 "1"
"296" "Stack.tif:0016-0237:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.309313725490196 6310 "1"
"297" "Stack.tif:0017-0253:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.353488372093023 6080 "1"
"298" "Stack.tif:0018-0265:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.308021390374332 5760 "1"
"299" "Stack.tif:0019-0269:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.315 6300 "1"
"300" "Stack.tif:0020-0300:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.31875 6120 "1"
"301" "Stack.tif:0021-0309:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.3 5760 "1"
"302" "Stack.tif:0022-0314:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.248598130841122 5320 "1"
"303" "Stack.tif:0023-0347:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.229387755102041 5620 "1"
"304" "Stack.tif:0024-0348:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.179850746268657 4820 "1"
"305" "Stack.tif:0025-0387:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.42716049382716 6920 "1"
"306" "Stack.tif:0026-0385:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.219157088122605 5720 "1"
"307" "Stack.tif:0027-0392:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.334054054054054 6180 "1"
"308" "Stack.tif:0028-0409:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.24572864321608 4890 "1"
"309" "Stack.tif:0029-0424:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.308653846153846 6420 "1"
"310" "Stack.tif:0030-0429:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.200507614213198 3950 "1"
"311" "Stack.tif:0031-0459:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.2905 5810 "1"
"312" "Stack.tif:0032-0480:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.202139037433155 3780 "1"
"313" "Stack.tif:0033-0504:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.16214953271028 3470 "1"
"314" "Stack.tif:0034-0532:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.224590163934426 4110 "1"
"315" "Stack.tif:0035-0541:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.208035714285714 4660 "1"
"316" "Stack.tif:0036-0542:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.202978723404255 4770 "1"
"317" "Stack.tif:0037-0553:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.170560747663551 3650 "1"
"318" "Stack.tif:0038-0584:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.235911602209945 4270 "1"
"319" "Stack.tif:0039-0635:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.282882882882883 6280 "1"
"320" "Stack.tif:0040-0649:FISH" "SeqBSeqC" "1" "11.16.19" "CAST" "B-FITC-C-Txred" "013" "MINOR" 0.409195402298851 7120 "1"
"321" "Stack.tif:0001-0065:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.201666666666667 2420 "1"
"322" "Stack.tif:0002-0075:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.21015625 2690 "1"
"323" "Stack.tif:0003-0087:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.153503184713376 2410 "1"
"324" "Stack.tif:0004-0094:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.215044247787611 2430 "1"
"325" "Stack.tif:0005-0117:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.130769230769231 2040 "1"
"326" "Stack.tif:0006-0128:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.632627646326276 5080 "1"
"327" "Stack.tif:0007-0137:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.78544061302682 2050 "1"
"328" "Stack.tif:0008-0150:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.215178571428571 2410 "1"
"329" "Stack.tif:0009-0165:FISH" "SeqBSeqC" "1" "11.16.19" "LEWES" "B-FITC-C-Txred" "02" "MINOR" 0.155128205128205 2420 "1"
